EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,HireDate,BusinessTravel,DistanceFromHome_km,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,Attrition,AttritionDate
EMP00896,43,Male,Married,Research & Development,Laboratory Technician,2,Medical,Master,2010-10-30,Travel_Frequently,6,5652,23,0,25,15,7,0,9,3,2,1,2,3,3,2,3,No,No,
EMP00897,35,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,College,2020-03-18,Travel_Rarely,1,5734,12,0,12,6,5,1,4,2,3,3,3,2,1,2,3,No,No,
EMP00898,38,Male,Married,Research & Development,Manager,3,Technical Degree,Bachelor,2021-07-25,Travel_Rarely,10,7755,24,2,20,5,2,1,3,2,5,3,2,1,4,1,3,No,No,
EMP00899,48,Male,Married,Research & Development,Research Scientist,4,Other,Bachelor,2010-09-25,Non-Travel,5,10884,21,1,30,15,7,5,11,2,3,2,4,2,4,3,3,No,No,
EMP00900,30,Female,Single,Sales,Manager,1,Technical Degree,College,2026-05-05,Non-Travel,7,2631,14,2,12,0,0,0,0,3,4,3,3,4,2,4,3,Yes,No,
EMP00901,40,Female,Divorced,Sales,Sales Executive,4,Life Sciences,College,2024-08-22,Travel_Rarely,5,10807,15,1,20,1,0,0,1,2,4,3,4,4,4,2,3,No,No,
EMP00902,33,Male,Divorced,Research & Development,Manufacturing Director,1,Other,Doctor,2021-02-07,Travel_Rarely,5,3514,22,0,11,5,2,0,4,1,5,2,4,4,2,1,3,Yes,No,
EMP00903,37,Female,Married,Research & Development,Healthcare Representative,3,Other,Bachelor,2026-07-12,Travel_Frequently,1,8582,14,1,16,0,0,0,0,3,3,3,1,3,3,3,3,No,No,
EMP00904,49,Female,Divorced,Research & Development,Manufacturing Director,1,Other,College,2019-07-15,Travel_Rarely,2,3457,23,1,30,7,4,3,7,2,5,3,1,3,2,2,3,No,Yes,2019-12-15
EMP00905,39,Female,Single,Research & Development,Manufacturing Director,1,Life Sciences,College,2025-03-05,Travel_Rarely,1,2871,24,1,21,1,0,0,0,2,3,3,4,2,4,3,4,No,No,
EMP00906,37,Female,Married,Human Resources,HR Business Partner,4,Other,Bachelor,2023-11-10,Travel_Rarely,2,8041,15,1,16,2,1,0,1,2,1,3,4,1,2,3,3,No,No,
EMP00907,25,Male,Married,Sales,Sales Representative,2,Other,Bachelor,2025-08-17,Travel_Frequently,25,5393,20,1,5,0,0,0,0,3,3,3,3,3,4,3,3,Yes,Yes,2026-02-18
EMP00908,44,Female,Married,Research & Development,Research Scientist,5,Other,Bachelor,2013-11-01,Travel_Frequently,1,20000,21,0,23,12,7,3,10,0,2,3,1,3,4,2,3,Yes,No,
EMP00909,43,Female,Married,Research & Development,Healthcare Representative,1,Technical Degree,Below College,2019-08-10,Travel_Rarely,2,3235,23,1,25,7,5,4,5,0,2,1,4,4,2,2,3,No,No,
EMP00910,56,Male,Married,Human Resources,Human Resources,2,Other,Master,2026-02-26,Travel_Rarely,6,5145,14,1,33,0,0,0,0,1,4,3,2,3,1,3,3,No,No,
EMP00911,34,Male,Single,Human Resources,Manager,3,Human Resources,Bachelor,2024-02-23,Travel_Rarely,7,6413,23,1,12,2,1,0,1,1,6,2,1,4,4,2,3,No,No,
EMP00912,39,Female,Married,Research & Development,Manufacturing Director,1,Medical,Bachelor,2019-01-12,Travel_Frequently,1,2971,13,1,18,7,2,1,5,1,5,1,4,3,3,3,3,No,No,
EMP00913,39,Male,Single,Sales,Sales Executive,1,Marketing,Bachelor,2021-10-01,Travel_Rarely,11,2635,11,1,21,4,2,0,2,7,2,2,4,2,4,3,3,No,No,
EMP00914,51,Female,Married,Research & Development,Manager,1,Other,Bachelor,2016-04-19,Travel_Rarely,11,3185,24,1,33,10,4,2,5,1,2,1,3,4,4,2,3,No,No,
EMP00915,36,Female,Single,Sales,Sales Representative,5,Technical Degree,Master,2022-12-03,Travel_Rarely,2,19937,14,1,17,3,1,0,2,1,6,3,1,3,4,4,3,No,No,
EMP00916,40,Male,Single,Research & Development,Research Director,3,Life Sciences,Master,2025-11-18,Non-Travel,2,7674,19,1,17,0,0,0,0,2,5,3,3,4,3,2,3,Yes,No,
EMP00917,42,Male,Married,Research & Development,Healthcare Representative,2,Medical,College,2021-12-05,Travel_Rarely,19,4228,11,0,23,4,2,1,2,2,6,3,3,1,2,3,3,No,No,
EMP00918,39,Female,Married,Research & Development,Research Director,1,Medical,Master,2022-01-20,Travel_Rarely,12,3749,17,1,16,4,2,0,1,0,2,2,4,4,4,3,3,Yes,No,
EMP00919,33,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,Master,2025-01-17,Travel_Rarely,8,2918,13,1,11,1,1,0,1,5,4,3,3,1,1,2,3,No,No,
EMP00920,39,Male,Married,Research & Development,Healthcare Representative,2,Other,Doctor,2020-03-04,Travel_Rarely,1,4585,18,0,20,6,1,0,2,1,5,3,4,1,2,4,4,No,No,
EMP00921,47,Male,Married,Research & Development,Manufacturing Director,5,Life Sciences,College,2022-11-14,Travel_Rarely,4,16845,16,2,25,3,2,1,2,1,0,4,2,4,2,4,3,No,No,
EMP00922,28,Male,Divorced,Research & Development,Research Director,3,Other,Bachelor,2023-03-28,Travel_Rarely,6,6736,23,0,8,3,2,0,3,5,2,3,1,2,4,3,3,No,No,
EMP00923,38,Female,Married,Research & Development,Manager,2,Life Sciences,College,2018-02-26,Travel_Rarely,1,5323,11,0,18,8,5,0,2,2,5,3,2,2,1,3,3,No,No,
EMP00924,31,Male,Single,Research & Development,Manufacturing Director,2,Other,Master,2021-03-23,Non-Travel,4,4073,25,1,8,5,4,2,1,2,2,3,3,4,4,4,4,Yes,No,
EMP00925,48,Female,Married,Research & Development,Healthcare Representative,5,Life Sciences,Below College,2025-01-04,Travel_Rarely,6,18318,20,0,25,1,0,0,0,1,2,3,4,4,3,3,3,No,No,
EMP00926,23,Male,Divorced,Sales,Manager,2,Other,Bachelor,2025-11-18,Travel_Rarely,3,5405,15,1,4,0,0,0,0,2,2,3,4,2,1,2,3,No,No,
EMP00927,32,Male,Married,Research & Development,Healthcare Representative,5,Other,Bachelor,2024-05-30,Travel_Rarely,11,19322,24,1,12,2,1,1,1,1,2,3,1,2,4,3,3,No,No,
EMP00928,40,Female,Single,Research & Development,Manager,1,Medical,Bachelor,2020-04-18,Travel_Rarely,13,3181,22,0,19,6,5,4,6,4,2,3,4,4,1,3,3,No,No,
EMP00929,51,Female,Single,Sales,Manager,3,Marketing,Bachelor,2026-05-08,Non-Travel,3,7822,23,2,30,0,0,0,0,2,0,2,2,4,2,3,3,No,No,
EMP00930,36,Male,Single,Sales,Sales Representative,2,Life Sciences,Master,2026-07-12,Travel_Frequently,13,5082,18,0,15,0,0,0,0,0,1,3,2,4,4,4,3,Yes,No,
EMP00931,32,Male,Married,Sales,Manager,3,Marketing,Bachelor,2023-09-11,Travel_Rarely,1,8420,21,1,12,2,1,0,1,2,5,3,3,2,1,2,3,No,No,
EMP00932,54,Male,Married,Research & Development,Research Director,2,Medical,Master,2018-06-08,Travel_Rarely,13,4988,25,1,33,8,5,1,5,2,1,2,2,3,2,3,3,Yes,Yes,2019-08-20
EMP00933,24,Male,Single,Research & Development,Healthcare Representative,1,Medical,College,2025-10-08,Non-Travel,1,2416,13,1,2,0,0,0,0,2,2,3,3,1,2,2,3,No,No,
EMP00934,18,Female,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,Bachelor,2026-08-08,Travel_Frequently,1,2954,22,3,0,0,0,0,0,2,2,3,3,2,3,3,3,Yes,No,
EMP00935,41,Male,Married,Sales,Manager,5,Marketing,Bachelor,2020-10-26,Travel_Rarely,7,20000,22,2,18,5,3,2,2,0,4,2,2,1,4,3,3,No,No,
EMP00936,32,Male,Married,Research & Development,Research Director,1,Medical,Below College,2021-12-16,Travel_Rarely,4,2816,14,2,13,4,2,1,2,2,2,3,2,2,2,2,3,Yes,No,
EMP00937,28,Male,Divorced,Sales,Sales Executive,5,Life Sciences,Bachelor,2022-06-20,Travel_Rarely,17,20000,17,0,6,4,3,1,2,2,2,3,3,3,2,3,3,No,No,
EMP00938,43,Female,Single,Research & Development,Research Scientist,3,Medical,Bachelor,2016-06-04,Travel_Rarely,3,8062,25,1,22,10,5,0,5,1,0,3,2,1,2,2,3,Yes,Yes,2025-06-26
EMP00939,39,Female,Married,Research & Development,Healthcare Representative,2,Other,Bachelor,2020-05-12,Travel_Rarely,2,5738,21,2,21,6,2,1,3,0,5,3,2,4,3,3,3,No,No,
EMP00940,32,Male,Married,Sales,Sales Executive,5,Technical Degree,Master,2021-03-24,Travel_Rarely,5,14676,16,2,13,5,4,0,4,1,3,2,4,4,3,3,3,No,Yes,2022-08-01
EMP00941,25,Female,Divorced,Research & Development,Research Director,3,Technical Degree,Bachelor,2026-07-23,Travel_Rarely,4,8054,25,2,3,0,0,0,0,0,2,3,1,1,1,3,3,No,No,
EMP00942,45,Male,Married,Sales,Sales Representative,2,Technical Degree,Below College,2007-06-27,Non-Travel,3,5992,24,2,26,19,16,7,9,3,5,3,3,4,4,3,3,No,No,
EMP00943,43,Male,Single,Research & Development,Manager,1,Other,Below College,2009-03-31,Travel_Frequently,8,4452,17,1,20,17,9,7,9,3,1,3,3,4,4,1,4,Yes,No,
EMP00944,36,Female,Divorced,Research & Development,Laboratory Technician,4,Life Sciences,Bachelor,2021-12-26,Travel_Rarely,10,12570,23,0,16,4,1,0,1,3,2,4,4,3,4,2,4,No,No,
EMP00945,54,Female,Single,Research & Development,Research Director,3,Technical Degree,College,2016-05-06,Travel_Rarely,13,8356,19,0,33,10,3,2,6,1,3,2,4,2,1,3,3,No,No,
EMP00946,27,Female,Divorced,Sales,Manager,3,Other,Below College,2024-10-25,Travel_Frequently,25,6359,19,0,5,1,1,0,0,0,3,3,1,2,3,1,3,No,Yes,2025-05-06
EMP00947,23,Male,Divorced,Sales,Sales Representative,3,Technical Degree,Bachelor,2026-01-26,Travel_Frequently,2,7543,12,0,1,0,0,0,0,3,3,3,1,1,4,3,3,No,Yes,2026-02-28
EMP00948,31,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,Bachelor,2021-09-14,Travel_Frequently,9,3461,13,0,13,4,3,1,4,2,2,3,3,3,2,4,3,No,No,
EMP00949,37,Female,Married,Sales,Manager,4,Marketing,Bachelor,2026-04-15,Travel_Frequently,4,10902,14,0,19,0,0,0,0,0,4,3,4,1,4,3,3,No,No,
EMP00950,39,Male,Single,Research & Development,Research Scientist,1,Technical Degree,Master,2009-12-30,Travel_Frequently,8,3221,16,0,21,16,13,6,9,4,2,1,2,3,4,3,3,No,No,
EMP00951,35,Male,Married,Human Resources,Human Resources,1,Human Resources,Bachelor,2020-12-18,Travel_Rarely,5,3869,25,2,16,5,4,1,4,3,1,3,3,2,1,3,4,Yes,No,
EMP00952,40,Male,Married,Sales,Sales Executive,1,Life Sciences,Bachelor,2014-11-11,Travel_Frequently,30,3178,15,0,19,11,9,2,4,1,4,3,4,3,3,3,4,No,Yes,2025-09-14
EMP00953,26,Female,Married,Sales,Sales Representative,1,Technical Degree,Master,2021-05-05,Travel_Frequently,9,3405,16,0,7,5,2,0,4,1,5,1,4,3,1,2,4,No,No,
EMP00954,50,Male,Divorced,Research & Development,Healthcare Representative,2,Medical,Bachelor,2026-02-08,Travel_Rarely,21,4456,21,1,29,0,0,0,0,2,2,3,3,2,2,3,3,No,No,
EMP00955,36,Male,Married,Human Resources,Human Resources,1,Life Sciences,Bachelor,2015-03-09,Non-Travel,13,3111,18,2,14,11,3,2,7,1,3,2,1,3,4,4,4,No,No,
EMP00956,47,Female,Married,Research & Development,Laboratory Technician,1,Technical Degree,Bachelor,2017-08-08,Travel_Frequently,16,3153,12,0,28,9,3,1,7,1,3,3,1,3,4,3,3,No,No,
EMP00957,40,Male,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Below College,2012-02-26,Travel_Rarely,12,3671,16,0,21,14,6,4,13,2,4,1,2,4,4,4,4,No,No,
EMP00958,41,Male,Divorced,Research & Development,Manager,3,Life Sciences,Master,2020-02-16,Travel_Frequently,4,8732,19,0,22,6,4,1,4,2,2,2,1,3,1,4,3,No,No,
EMP00959,42,Male,Single,Sales,Sales Representative,2,Other,Bachelor,2017-01-14,Non-Travel,2,4801,15,0,22,9,2,1,5,4,3,2,4,3,4,2,3,No,No,
EMP00960,41,Male,Divorced,Human Resources,Human Resources,2,Life Sciences,Doctor,2019-03-04,Non-Travel,3,5922,11,0,18,7,6,2,5,0,4,1,1,4,4,2,3,No,No,
EMP00961,43,Male,Single,Human Resources,Manager,3,Other,Master,2025-04-08,Travel_Rarely,1,7394,23,1,22,1,0,0,0,3,2,3,1,4,4,3,3,No,Yes,2025-11-16
EMP00962,49,Male,Divorced,Sales,Sales Executive,2,Life Sciences,Bachelor,2008-10-22,Travel_Rarely,5,5438,18,2,28,17,8,3,13,2,3,3,1,1,4,3,3,No,Yes,2016-10-14
EMP00963,39,Female,Single,Sales,Sales Executive,1,Marketing,College,2012-01-09,Travel_Rarely,5,3665,14,1,20,14,4,2,5,1,2,3,3,1,3,3,4,No,No,
EMP00964,43,Male,Single,Sales,Sales Representative,5,Life Sciences,College,2016-03-26,Travel_Rarely,5,20000,18,0,23,10,7,2,6,1,4,2,3,1,2,3,3,Yes,No,
EMP00965,36,Female,Married,Sales,Sales Executive,1,Marketing,Bachelor,2022-04-04,Non-Travel,26,3197,23,0,17,4,1,1,3,5,4,2,3,2,1,3,3,Yes,No,
EMP00966,50,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,Bachelor,2025-08-25,Travel_Rarely,17,2495,25,0,29,0,0,0,0,2,2,3,4,3,1,3,3,No,Yes,2026-05-19
EMP00967,31,Male,Married,Research & Development,Research Scientist,2,Other,College,2022-12-07,Travel_Rarely,1,5040,14,0,8,3,2,1,2,4,2,3,3,3,3,2,3,No,No,
EMP00968,53,Male,Single,Sales,Sales Executive,3,Marketing,Bachelor,2008-05-05,Travel_Rarely,3,8617,21,1,30,18,16,10,15,2,4,3,1,4,2,2,3,No,No,
EMP00969,37,Male,Married,Research & Development,Manager,4,Medical,College,2014-09-29,Travel_Rarely,4,10972,18,2,15,11,4,1,4,4,4,3,4,1,3,3,3,No,No,
EMP00970,24,Female,Divorced,Human Resources,Manager,1,Life Sciences,Doctor,2024-05-08,Travel_Rarely,3,3008,19,0,4,2,1,0,1,2,1,2,4,3,1,4,3,No,No,
EMP00971,38,Male,Married,Research & Development,Research Director,3,Technical Degree,Below College,2015-09-13,Non-Travel,11,6874,15,2,15,10,7,1,6,0,2,3,1,3,4,3,4,Yes,No,
EMP00972,31,Male,Single,Research & Development,Manager,3,Medical,Doctor,2019-11-09,Travel_Rarely,5,8155,15,2,11,6,5,1,4,1,4,3,2,4,1,3,4,No,No,
EMP00973,45,Female,Married,Sales,Manager,1,Other,Master,2018-02-09,Non-Travel,6,3775,12,0,26,8,4,2,6,0,1,1,4,2,3,4,3,No,No,
EMP00974,31,Female,Single,Human Resources,HR Business Partner,1,Human Resources,Bachelor,2021-09-05,Travel_Rarely,13,2946,19,0,9,4,3,2,3,1,2,3,2,1,3,2,4,No,No,
EMP00975,33,Female,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Master,2016-03-24,Travel_Rarely,11,8455,21,0,12,10,3,1,4,1,3,2,3,1,1,2,3,No,No,
EMP00976,20,Male,Divorced,Sales,Sales Executive,1,Life Sciences,Bachelor,2025-09-03,Travel_Frequently,1,3230,14,1,0,0,0,0,0,2,4,3,4,3,3,3,3,Yes,Yes,2025-11-21
EMP00977,33,Female,Married,Sales,Manager,1,Other,Bachelor,2023-08-31,Travel_Frequently,9,2710,13,0,10,2,1,0,1,1,3,4,1,3,3,3,3,No,No,
EMP00978,18,Male,Married,Sales,Manager,1,Marketing,Bachelor,2025-08-23,Travel_Frequently,4,2978,12,0,0,0,0,0,0,1,2,2,3,4,3,4,3,No,No,
EMP00979,23,Male,Married,Sales,Sales Executive,1,Marketing,College,2026-05-27,Travel_Rarely,2,3278,13,2,2,0,0,0,0,1,6,1,2,2,4,1,3,No,No,
EMP00980,44,Male,Married,Research & Development,Healthcare Representative,1,Medical,Bachelor,2017-08-22,Travel_Rarely,1,3847,14,0,21,8,7,3,6,2,0,3,1,1,2,3,4,Yes,Yes,2025-04-24
EMP00981,44,Male,Divorced,Research & Development,Healthcare Representative,1,Medical,Bachelor,2025-08-24,Travel_Rarely,5,2683,19,0,21,0,0,0,0,3,3,2,3,3,4,3,3,No,No,
EMP00982,41,Male,Married,Research & Development,Manager,1,Medical,Bachelor,2023-07-07,Travel_Rarely,3,2462,16,1,20,3,1,0,1,1,3,3,1,4,4,3,3,No,No,
EMP00983,28,Male,Married,Research & Development,Manufacturing Director,4,Other,College,2023-10-16,Travel_Frequently,2,12597,20,2,6,2,2,2,1,0,2,3,4,3,4,1,4,No,No,
EMP00984,37,Female,Married,Research & Development,Research Director,1,Other,Bachelor,2019-07-09,Travel_Rarely,8,3211,25,0,17,7,4,1,3,3,3,3,2,4,2,3,3,Yes,No,
EMP00985,37,Male,Married,Research & Development,Research Scientist,2,Life Sciences,Below College,2022-09-01,Non-Travel,10,4957,15,0,16,3,2,2,3,3,2,3,1,2,1,3,3,Yes,Yes,2023-02-21
EMP00986,27,Male,Divorced,Research & Development,Manager,5,Other,Below College,2019-11-02,Travel_Rarely,2,16407,23,1,7,6,1,0,4,5,2,3,1,2,3,3,4,Yes,Yes,2020-05-15
EMP00987,51,Male,Married,Sales,Manager,4,Technical Degree,College,2021-09-24,Travel_Frequently,1,13205,19,1,29,4,2,0,1,2,2,3,4,4,2,3,4,No,No,
EMP00988,45,Female,Married,Research & Development,Research Scientist,1,Technical Degree,Below College,2021-08-07,Travel_Frequently,13,2778,18,3,23,5,1,1,5,2,4,3,2,2,1,3,4,Yes,Yes,2024-08-31
EMP00989,35,Male,Single,Research & Development,Manufacturing Director,1,Other,Below College,2020-08-26,Travel_Rarely,1,2741,16,0,16,5,2,1,1,4,5,4,2,2,2,3,3,No,No,
EMP00990,37,Male,Married,Sales,Sales Representative,2,Other,Master,2013-10-15,Travel_Frequently,19,5245,13,1,19,12,7,5,9,1,2,3,3,1,3,2,3,Yes,No,
EMP00991,39,Female,Married,Research & Development,Research Scientist,4,Medical,Below College,2016-10-15,Travel_Rarely,7,13507,17,0,17,9,7,2,5,2,6,1,3,2,1,2,3,No,No,
EMP00992,19,Female,Single,Research & Development,Manager,1,Technical Degree,Bachelor,2026-01-16,Travel_Frequently,3,2230,25,2,0,0,0,0,0,2,5,3,1,2,4,3,3,No,No,
EMP00993,35,Male,Single,Human Resources,HR Business Partner,2,Life Sciences,College,2021-05-27,Travel_Frequently,2,4294,23,0,15,5,4,0,4,1,1,3,4,3,3,3,3,No,No,
EMP00994,31,Female,Married,Research & Development,Healthcare Representative,4,Medical,Master,2021-08-24,Travel_Frequently,1,10266,20,1,9,4,3,0,1,0,5,2,4,3,1,3,4,No,No,
EMP00995,28,Female,Married,Research & Development,Laboratory Technician,2,Medical,Bachelor,2025-08-22,Travel_Rarely,2,6228,16,0,7,0,0,0,0,3,3,3,3,3,4,3,4,No,No,
EMP00996,34,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,College,2023-04-04,Travel_Rarely,1,7640,22,0,15,3,1,1,1,5,5,3,3,3,4,2,3,No,No,
EMP00997,53,Male,Single,Research & Development,Manager,3,Life Sciences,Bachelor,2008-02-20,Travel_Rarely,7,6884,25,0,34,18,12,6,9,2,5,3,4,2,2,2,3,Yes,No,
EMP00998,43,Female,Married,Research & Development,Manager,1,Life Sciences,Bachelor,2025-05-19,Travel_Rarely,1,2790,21,0,22,1,1,0,1,2,4,3,3,3,1,2,3,No,No,
EMP00999,32,Male,Single,Research & Development,Manager,2,Life Sciences,Bachelor,2025-12-08,Travel_Frequently,5,5357,24,1,9,0,0,0,0,2,2,3,4,2,2,4,3,No,No,
EMP01000,42,Male,Married,Research & Development,Research Scientist,2,Technical Degree,Below College,2025-01-09,Travel_Rarely,6,6285,25,0,20,1,1,0,1,3,3,3,1,4,4,3,3,Yes,Yes,2025-02-27
EMP01001,50,Male,Single,Research & Development,Research Director,3,Technical Degree,Doctor,2017-08-28,Travel_Rarely,2,5899,18,1,32,8,5,1,7,4,2,3,3,3,2,2,3,No,No,
EMP01002,45,Male,Single,Research & Development,Manager,4,Life Sciences,Bachelor,2021-05-14,Travel_Rarely,1,9871,22,0,23,5,4,1,4,0,2,3,4,3,4,1,3,No,No,
EMP01003,38,Male,Single,Research & Development,Healthcare Representative,3,Other,Bachelor,2023-01-20,Non-Travel,1,6970,16,1,19,3,1,1,2,1,2,3,2,3,4,2,3,No,No,
EMP01004,31,Female,Married,Sales,Sales Representative,1,Marketing,Master,2024-12-25,Travel_Rarely,1,2718,24,1,13,1,0,0,1,0,2,1,2,2,3,3,3,No,No,
EMP01005,43,Male,Single,Sales,Sales Representative,3,Technical Degree,Bachelor,2024-10-10,Travel_Rarely,9,6900,21,0,20,1,1,1,1,3,4,3,3,3,3,3,3,Yes,No,
EMP01006,41,Male,Married,Sales,Sales Representative,2,Life Sciences,Master,2023-01-28,Travel_Rarely,3,4854,20,0,21,3,2,0,1,0,4,2,4,3,2,3,3,No,No,
EMP01007,45,Male,Married,Research & Development,Manager,2,Technical Degree,Bachelor,2017-07-07,Travel_Rarely,11,6666,14,2,25,9,8,2,6,2,6,3,2,3,1,2,3,No,No,
EMP01008,43,Male,Married,Sales,Sales Executive,2,Other,Master,2024-05-29,Travel_Frequently,4,3979,20,0,21,2,1,0,1,6,2,3,4,3,2,3,3,No,Yes,2026-03-12
EMP01009,46,Female,Married,Sales,Sales Representative,3,Technical Degree,Below College,2011-06-09,Travel_Rarely,4,8048,22,0,24,15,11,6,13,2,3,3,3,2,3,2,3,No,No,
EMP01010,32,Male,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,Master,2025-02-10,Travel_Frequently,5,7851,17,0,14,1,1,0,1,2,4,3,4,2,4,3,3,No,No,
EMP01011,49,Male,Single,Research & Development,Manufacturing Director,2,Technical Degree,Master,2019-11-13,Travel_Rarely,9,4025,17,0,31,6,4,3,5,0,2,2,4,4,4,3,3,No,Yes,2020-02-19
EMP01012,39,Male,Married,Research & Development,Research Director,4,Other,College,2022-05-16,Travel_Rarely,2,14154,21,0,16,4,2,1,4,1,2,3,3,1,1,3,3,No,No,
EMP01013,56,Male,Single,Sales,Manager,1,Life Sciences,College,2012-11-01,Travel_Rarely,1,3319,18,3,34,13,8,0,5,0,2,2,4,1,1,2,4,No,No,
EMP01014,31,Male,Single,Research & Development,Manager,1,Medical,Bachelor,2023-09-01,Non-Travel,6,2435,12,2,12,2,1,0,0,3,6,2,1,4,4,3,3,Yes,No,
EMP01015,53,Female,Married,Research & Development,Research Scientist,2,Technical Degree,Doctor,2016-01-20,Travel_Rarely,3,6364,25,2,33,10,6,4,4,1,6,3,4,2,4,3,3,No,No,
EMP01016,39,Female,Married,Research & Development,Healthcare Representative,5,Life Sciences,College,2024-07-27,Travel_Rarely,4,19378,21,0,16,2,1,1,1,3,4,3,1,3,1,2,3,No,Yes,2025-11-22
EMP01017,31,Male,Divorced,Research & Development,Manager,1,Other,Bachelor,2018-12-14,Travel_Rarely,7,2887,16,3,13,7,6,1,5,2,3,3,1,4,4,2,3,Yes,No,
EMP01018,33,Female,Married,Research & Development,Research Scientist,1,Technical Degree,Below College,2022-09-30,Travel_Rarely,5,3240,24,1,14,3,1,0,3,0,2,2,3,1,2,3,3,No,Yes,2022-11-23
EMP01019,34,Female,Divorced,Sales,Manager,5,Life Sciences,Bachelor,2024-08-07,Travel_Rarely,7,18608,13,2,12,2,1,0,1,3,5,3,1,4,2,3,4,No,No,
EMP01020,41,Female,Single,Sales,Sales Representative,4,Marketing,Bachelor,2011-02-08,Travel_Rarely,5,9525,18,1,20,15,9,5,9,2,2,4,4,1,3,2,3,Yes,No,
EMP01021,42,Male,Single,Sales,Sales Representative,4,Technical Degree,Doctor,2019-05-19,Travel_Rarely,9,9333,14,0,24,7,3,0,6,4,3,3,4,1,4,1,4,No,No,
EMP01022,32,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,Bachelor,2024-04-20,Travel_Frequently,9,3031,25,2,9,2,2,1,1,1,2,3,2,1,2,2,3,No,No,
EMP01023,37,Male,Single,Research & Development,Research Scientist,4,Other,Master,2019-06-13,Travel_Rarely,5,8759,24,1,16,7,3,1,3,0,6,3,1,3,4,3,3,No,No,
EMP01024,56,Female,Married,Research & Development,Research Scientist,2,Life Sciences,Bachelor,2020-09-04,Travel_Rarely,8,5749,14,3,37,5,3,2,3,3,0,2,3,4,3,2,3,Yes,No,
EMP01025,53,Female,Married,Sales,Sales Representative,2,Marketing,Below College,2019-06-01,Travel_Frequently,14,4121,12,0,33,7,6,1,4,1,1,3,4,4,3,3,4,No,No,
EMP01026,41,Male,Single,Research & Development,Research Scientist,1,Medical,Bachelor,2020-10-23,Non-Travel,4,3412,23,3,22,5,1,1,5,1,4,3,4,3,3,3,3,No,No,
EMP01027,37,Male,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,Bachelor,2025-02-24,Travel_Frequently,4,8782,16,0,17,1,1,0,0,1,1,2,1,2,1,3,3,Yes,No,
EMP01028,38,Female,Divorced,Research & Development,Research Scientist,1,Technical Degree,Doctor,2025-12-25,Non-Travel,10,3006,16,0,19,0,0,0,0,1,6,1,4,4,1,3,3,No,No,
EMP01029,43,Female,Single,Research & Development,Research Director,1,Other,Master,2017-12-09,Travel_Frequently,6,1611,11,1,25,8,2,1,5,2,2,3,2,4,3,3,3,No,Yes,2024-06-22
EMP01030,28,Female,Single,Sales,Manager,2,Marketing,College,2024-08-16,Travel_Rarely,1,5652,22,1,10,1,1,0,0,2,5,3,2,2,3,4,3,No,No,
EMP01031,35,Female,Single,Research & Development,Research Director,1,Life Sciences,College,2023-01-02,Travel_Frequently,16,2752,18,1,12,3,1,1,1,1,3,1,1,4,1,3,4,No,No,
EMP01032,22,Male,Single,Research & Development,Research Scientist,1,Technical Degree,College,2025-11-11,Travel_Rarely,1,2776,13,1,1,0,0,0,0,1,3,2,2,4,3,3,3,Yes,Yes,2025-12-22
EMP01033,41,Male,Single,Sales,Sales Representative,2,Technical Degree,Master,2020-08-17,Travel_Rarely,10,4490,11,0,22,5,1,0,2,1,5,3,3,4,4,3,3,No,No,
EMP01034,43,Female,Married,Sales,Sales Executive,3,Technical Degree,Master,2024-02-04,Non-Travel,10,9107,20,1,24,2,0,0,1,2,3,2,3,1,3,3,3,No,Yes,2025-10-02
EMP01035,33,Male,Single,Research & Development,Healthcare Representative,1,Medical,Master,2020-02-29,Travel_Rarely,21,3145,11,0,12,6,5,3,4,2,2,3,4,4,3,3,3,No,No,
EMP01036,51,Male,Married,Research & Development,Research Director,3,Medical,Bachelor,2023-05-08,Travel_Rarely,1,6896,11,1,29,3,2,0,2,2,2,3,3,1,4,2,3,No,Yes,2025-04-30
EMP01037,26,Female,Divorced,Research & Development,Research Scientist,3,Other,Bachelor,2024-12-29,Travel_Rarely,6,8692,15,0,3,1,0,0,1,3,1,3,2,3,2,3,3,No,No,
EMP01038,24,Male,Married,Sales,Sales Representative,3,Other,Bachelor,2025-10-04,Travel_Frequently,4,8150,15,0,5,0,0,0,0,7,4,3,3,1,3,1,3,No,No,
